               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  19,            0.016851,            0.005485,                   0,             0.96624,             0.95349,             0.98207,             0.78635,            0.014513,           0.0031705,                   0,             0.00419,             0.00419,             0.00419
                  20,            0.017664,           0.0055087,                   0,               0.978,             0.94186,             0.98207,             0.78781,             0.01429,           0.0032209,                   0,            0.004145,            0.004145,            0.004145
                  21,            0.017262,           0.0059393,                   0,             0.98369,             0.94186,             0.97811,              0.7809,            0.014463,           0.0032636,                   0,              0.0041,              0.0041,              0.0041
                  22,            0.017614,           0.0057288,                   0,             0.95302,             0.94352,              0.9778,             0.78215,            0.013647,           0.0031547,                   0,            0.004055,            0.004055,            0.004055
                  23,            0.016634,           0.0055971,                   0,             0.95879,             0.94186,             0.98017,             0.77881,            0.014466,           0.0032704,                   0,             0.00401,             0.00401,             0.00401
                  24,             0.01699,           0.0054675,                   0,             0.96396,             0.93023,             0.97953,             0.77333,            0.014216,           0.0033673,                   0,            0.003965,            0.003965,            0.003965
                  25,            0.017704,           0.0056498,                   0,             0.99669,             0.93023,             0.97746,             0.78318,             0.01406,              0.0034,                   0,             0.00392,             0.00392,             0.00392
                  26,            0.017701,           0.0053356,                   0,             0.97416,             0.94186,              0.9767,              0.7788,            0.013853,           0.0034045,                   0,            0.003875,            0.003875,            0.003875
                  27,            0.016669,           0.0054135,                   0,             0.97623,             0.95522,             0.98272,               0.778,            0.013686,           0.0032435,                   0,             0.00383,             0.00383,             0.00383
                  28,            0.015954,           0.0050013,                   0,             0.98788,             0.94747,             0.98147,             0.78983,            0.013948,           0.0032537,                   0,            0.003785,            0.003785,            0.003785
                  29,            0.017274,           0.0055991,                   0,             0.97603,              0.9468,             0.98119,               0.785,            0.014393,           0.0032803,                   0,             0.00374,             0.00374,             0.00374
                  30,            0.016767,            0.005407,                   0,             0.94008,             0.95349,             0.97786,             0.78302,             0.01427,           0.0034353,                   0,            0.003695,            0.003695,            0.003695
                  31,              0.0163,           0.0053737,                   0,             0.96604,             0.94186,             0.97956,             0.77848,            0.013571,           0.0035104,                   0,             0.00365,             0.00365,             0.00365
                  32,            0.016262,           0.0051177,                   0,              0.9873,             0.93023,             0.97768,             0.78468,            0.013496,           0.0033229,                   0,            0.003605,            0.003605,            0.003605
                  33,            0.017088,           0.0057607,                   0,             0.96418,             0.95349,             0.98077,             0.79122,            0.014022,           0.0032998,                   0,             0.00356,             0.00356,             0.00356
                  34,            0.016253,           0.0054826,                   0,             0.98664,              0.9186,              0.9765,             0.78086,            0.013662,           0.0034342,                   0,            0.003515,            0.003515,            0.003515
                  35,            0.017138,           0.0055127,                   0,             0.98326,             0.94186,             0.97898,             0.77945,            0.013993,           0.0034747,                   0,             0.00347,             0.00347,             0.00347
                  36,            0.016193,           0.0050312,                   0,             0.98744,             0.91451,             0.97625,             0.77849,            0.013515,           0.0033295,                   0,            0.003425,            0.003425,            0.003425
                  37,            0.017385,           0.0053808,                   0,             0.97524,             0.91587,             0.97868,             0.78604,            0.013746,           0.0033062,                   0,             0.00338,             0.00338,             0.00338
                  38,            0.017045,           0.0053295,                   0,             0.95809,             0.94186,             0.98293,              0.7853,            0.013852,           0.0031756,                   0,            0.003335,            0.003335,            0.003335
                  39,            0.016259,           0.0050757,                   0,             0.97362,             0.94186,             0.97987,             0.78674,            0.014186,            0.003164,                   0,             0.00329,             0.00329,             0.00329
                  40,            0.016839,           0.0054024,                   0,             0.99617,             0.94186,             0.98084,              0.7769,            0.013983,           0.0032364,                   0,            0.003245,            0.003245,            0.003245
                  41,            0.016544,           0.0053528,                   0,                   1,               0.939,             0.98151,             0.78399,             0.01391,           0.0031086,                   0,              0.0032,              0.0032,              0.0032
                  42,            0.015981,           0.0053212,                   0,             0.98932,             0.93023,             0.98267,             0.79046,            0.013806,           0.0031398,                   0,            0.003155,            0.003155,            0.003155
                  43,            0.016892,           0.0054287,                   0,             0.98774,             0.93689,             0.98324,               0.776,            0.014454,           0.0032593,                   0,             0.00311,             0.00311,             0.00311
                  44,            0.016895,           0.0054403,                   0,                   1,             0.93816,             0.98348,             0.78265,            0.013865,           0.0031814,                   0,            0.003065,            0.003065,            0.003065
                  45,            0.017299,           0.0055186,                   0,             0.99865,             0.93023,             0.97863,             0.78531,            0.013703,           0.0033456,                   0,             0.00302,             0.00302,             0.00302
                  46,            0.016388,           0.0051488,                   0,                   1,             0.93011,             0.98247,              0.7787,            0.014283,           0.0032961,                   0,            0.002975,            0.002975,            0.002975
                  47,            0.017345,           0.0052217,                   0,             0.97521,             0.94186,             0.98256,             0.77621,            0.013818,           0.0032481,                   0,             0.00293,             0.00293,             0.00293
                  48,            0.016836,           0.0053372,                   0,             0.97258,             0.95349,             0.98047,             0.78731,            0.013935,           0.0032651,                   0,            0.002885,            0.002885,            0.002885
                  49,            0.015634,           0.0053099,                   0,             0.96321,             0.97674,             0.98353,             0.79512,             0.01375,           0.0031967,                   0,             0.00284,             0.00284,             0.00284
                  50,            0.016046,           0.0052301,                   0,             0.99917,             0.93023,             0.98319,             0.79726,            0.013978,           0.0031469,                   0,            0.002795,            0.002795,            0.002795
                  51,            0.015745,           0.0050877,                   0,             0.96534,             0.97169,             0.98427,             0.79463,            0.013878,           0.0031617,                   0,             0.00275,             0.00275,             0.00275
                  52,            0.015919,           0.0054592,                   0,               0.985,             0.95349,             0.98478,             0.79319,            0.014103,           0.0030797,                   0,            0.002705,            0.002705,            0.002705
                  53,            0.016715,            0.005293,                   0,             0.97674,             0.97669,             0.98534,             0.79169,            0.014147,           0.0031328,                   0,             0.00266,             0.00266,             0.00266
                  54,            0.016019,           0.0052193,                   0,             0.99749,             0.94186,             0.98498,             0.78443,            0.014234,           0.0031681,                   0,            0.002615,            0.002615,            0.002615
                  55,            0.016186,           0.0051481,                   0,             0.98784,             0.94445,             0.98449,             0.79925,            0.013797,           0.0031286,                   0,             0.00257,             0.00257,             0.00257
                  56,            0.016413,           0.0054008,                   0,             0.96535,             0.97186,             0.98476,             0.78848,            0.013676,           0.0031751,                   0,            0.002525,            0.002525,            0.002525
                  57,            0.015676,            0.005418,                   0,             0.99583,             0.94186,             0.98427,             0.78185,            0.014171,           0.0031842,                   0,             0.00248,             0.00248,             0.00248
                  58,            0.016597,           0.0053142,                   0,                   1,             0.94032,             0.98402,             0.78365,            0.014175,           0.0031762,                   0,            0.002435,            0.002435,            0.002435
                  59,            0.016208,           0.0054929,                   0,                   1,             0.93748,             0.98347,             0.78666,            0.014109,           0.0031625,                   0,             0.00239,             0.00239,             0.00239
                  60,            0.016175,           0.0052246,                   0,                   1,             0.93994,             0.98257,             0.79383,            0.014154,           0.0031993,                   0,            0.002345,            0.002345,            0.002345
                  61,            0.016663,            0.005342,                   0,             0.98779,             0.94033,             0.98251,             0.79209,            0.013908,           0.0032239,                   0,              0.0023,              0.0023,              0.0023
                  62,            0.015655,           0.0052296,                   0,             0.97618,             0.95324,             0.98329,             0.78672,            0.013761,           0.0031585,                   0,            0.002255,            0.002255,            0.002255
                  63,            0.016872,           0.0053913,                   0,             0.97186,             0.94186,             0.98314,             0.79577,            0.014338,           0.0031363,                   0,             0.00221,             0.00221,             0.00221
                  64,            0.015913,           0.0048587,                   0,                   1,             0.92562,             0.98338,              0.7876,            0.013973,           0.0031641,                   0,            0.002165,            0.002165,            0.002165
                  65,              0.0163,           0.0049635,                   0,                   1,             0.92773,             0.98315,             0.79135,            0.014375,           0.0031892,                   0,             0.00212,             0.00212,             0.00212
                  66,            0.015454,           0.0048258,                   0,              0.9877,             0.93385,             0.98396,             0.79655,            0.013832,           0.0031559,                   0,            0.002075,            0.002075,            0.002075
                  67,            0.016399,           0.0055274,                   0,                   1,             0.95205,             0.98371,             0.79467,            0.013447,           0.0031532,                   0,             0.00203,             0.00203,             0.00203
                  68,            0.016634,           0.0052048,                   0,                   1,             0.95131,             0.98339,             0.79382,            0.013736,           0.0031494,                   0,            0.001985,            0.001985,            0.001985
                  69,            0.016887,           0.0056132,                   0,             0.99401,             0.94186,             0.98304,             0.79825,            0.013968,           0.0031021,                   0,             0.00194,             0.00194,             0.00194
                  70,            0.016547,           0.0054108,                   0,                   1,             0.95098,             0.98273,             0.79004,            0.014238,           0.0032344,                   0,            0.001895,            0.001895,            0.001895
                  71,            0.017691,           0.0052999,                   0,             0.99559,             0.95349,             0.98353,             0.79758,            0.013945,           0.0031758,                   0,             0.00185,             0.00185,             0.00185
                  72,            0.016114,           0.0050885,                   0,                   1,             0.95079,             0.98347,             0.79447,            0.013808,            0.003124,                   0,            0.001805,            0.001805,            0.001805
                  73,            0.016099,           0.0050593,                   0,                   1,              0.9524,             0.98301,             0.79683,            0.013617,           0.0031777,                   0,             0.00176,             0.00176,             0.00176
                  74,            0.014975,           0.0049104,                   0,              0.9967,             0.95349,             0.98305,             0.79705,            0.013576,           0.0031998,                   0,            0.001715,            0.001715,            0.001715
                  75,            0.016117,           0.0050825,                   0,             0.99731,             0.94186,             0.98307,             0.79965,            0.013339,           0.0031917,                   0,             0.00167,             0.00167,             0.00167
                  76,            0.016253,           0.0053159,                   0,                   1,             0.94025,             0.98286,             0.79989,            0.013474,           0.0031703,                   0,            0.001625,            0.001625,            0.001625
                  77,            0.016781,            0.005149,                   0,                   1,             0.93983,             0.98328,             0.78777,             0.01317,           0.0031709,                   0,             0.00158,             0.00158,             0.00158
                  78,            0.016434,           0.0054816,                   0,             0.99587,             0.94186,             0.98406,             0.78504,            0.013676,           0.0031551,                   0,            0.001535,            0.001535,            0.001535
                  79,            0.016617,            0.005267,                   0,             0.99643,             0.94186,             0.98343,             0.78551,            0.013958,           0.0031492,                   0,             0.00149,             0.00149,             0.00149
                  80,            0.015967,           0.0052262,                   0,                   1,             0.93891,              0.9839,             0.79429,            0.013537,           0.0031366,                   0,            0.001445,            0.001445,            0.001445
                  81,            0.015496,           0.0053275,                   0,              0.9878,             0.94176,             0.98399,             0.80431,            0.013694,            0.003095,                   0,              0.0014,              0.0014,              0.0014
                  82,            0.016317,           0.0051368,                   0,              0.9878,             0.94135,             0.98404,             0.79951,            0.013606,           0.0030881,                   0,            0.001355,            0.001355,            0.001355
                  83,            0.016637,           0.0054661,                   0,             0.99474,             0.93023,             0.98358,              0.8022,            0.013269,            0.003105,                   0,             0.00131,             0.00131,             0.00131
                  84,            0.016347,           0.0053149,                   0,             0.99769,             0.93023,             0.98273,             0.79605,             0.01359,           0.0031689,                   0,            0.001265,            0.001265,            0.001265
                  85,            0.016368,           0.0055053,                   0,             0.98451,             0.94186,             0.98243,              0.7981,            0.013733,           0.0032195,                   0,             0.00122,             0.00122,             0.00122
                  86,             0.01515,           0.0050926,                   0,             0.98398,             0.94186,             0.98257,             0.79995,            0.013866,           0.0031349,                   0,            0.001175,            0.001175,            0.001175
                  87,            0.015508,            0.005354,                   0,             0.99669,             0.93023,             0.98334,             0.79896,            0.013849,           0.0031356,                   0,             0.00113,             0.00113,             0.00113
                  88,            0.015305,           0.0052369,                   0,             0.99686,             0.94186,             0.98431,              0.7952,            0.013832,           0.0031321,                   0,            0.001085,            0.001085,            0.001085
                  89,            0.016095,           0.0052944,                   0,             0.99477,             0.94186,             0.98301,              0.7959,             0.01401,           0.0031221,                   0,             0.00104,             0.00104,             0.00104
                  90,            0.016093,           0.0049873,                   0,                   1,             0.93697,             0.98355,              0.7978,            0.014081,           0.0031245,                   0,            0.000995,            0.000995,            0.000995
                  91,            0.016121,           0.0049704,                   0,                   1,             0.94107,             0.98349,             0.79812,            0.013621,           0.0031331,                   0,             0.00095,             0.00095,             0.00095
                  92,            0.015394,           0.0049934,                   0,             0.99494,             0.94186,             0.98383,             0.79959,            0.013843,           0.0031521,                   0,            0.000905,            0.000905,            0.000905
                  93,            0.015765,           0.0050152,                   0,                   1,             0.93969,             0.98354,             0.79698,             0.01376,           0.0031759,                   0,             0.00086,             0.00086,             0.00086
                  94,            0.016108,           0.0051768,                   0,             0.99885,             0.94186,             0.98406,             0.80047,            0.013841,           0.0031957,                   0,            0.000815,            0.000815,            0.000815
                  95,            0.016575,            0.005509,                   0,              0.9934,             0.94186,             0.98448,             0.79493,            0.013967,           0.0031566,                   0,             0.00077,             0.00077,             0.00077
                  96,            0.015205,           0.0051955,                   0,             0.99215,             0.94186,             0.98407,             0.79519,            0.013827,           0.0031653,                   0,            0.000725,            0.000725,            0.000725
                  97,            0.015918,           0.0048735,                   0,             0.99314,             0.94186,             0.98429,             0.79483,            0.013771,           0.0031462,                   0,             0.00068,             0.00068,             0.00068
                  98,            0.016006,           0.0054415,                   0,             0.99644,             0.94186,             0.98391,             0.79603,             0.01374,           0.0031415,                   0,            0.000635,            0.000635,            0.000635
                  99,            0.016311,           0.0052949,                   0,             0.99537,             0.94186,             0.98344,             0.79864,            0.013813,           0.0031373,                   0,             0.00059,             0.00059,             0.00059
