               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.018006,            0.005559,                   0,             0.96376,             0.92774,             0.97957,             0.76579,            0.014101,            0.003261,                   0,            0.003335,            0.003335,            0.003335
                  39,            0.017162,           0.0052694,                   0,             0.96432,             0.94288,             0.97956,             0.76306,            0.014702,           0.0031734,                   0,             0.00329,             0.00329,             0.00329
                  40,            0.017702,           0.0056519,                   0,             0.94173,             0.93965,             0.97575,             0.75286,            0.014776,           0.0032951,                   0,            0.003245,            0.003245,            0.003245
                  41,            0.017555,           0.0055679,                   0,             0.96408,             0.93632,             0.97869,             0.75735,            0.013772,           0.0032281,                   0,              0.0032,              0.0032,              0.0032
                  42,            0.017137,           0.0055193,                   0,              0.9698,              0.9186,             0.97257,             0.77004,            0.013823,           0.0033871,                   0,            0.003155,            0.003155,            0.003155
                  43,            0.017846,           0.0056015,                   0,             0.94786,             0.93023,             0.97634,             0.75208,            0.014177,           0.0035027,                   0,             0.00311,             0.00311,             0.00311
                  44,            0.017937,           0.0057191,                   0,             0.92118,              0.9513,             0.97164,             0.75241,            0.014156,           0.0033528,                   0,            0.003065,            0.003065,            0.003065
                  45,            0.018275,           0.0057161,                   0,             0.98205,             0.88372,             0.97649,             0.75305,            0.014014,           0.0034712,                   0,             0.00302,             0.00302,             0.00302
                  46,            0.017461,            0.005329,                   0,             0.96063,              0.9186,             0.97513,              0.7695,            0.014361,           0.0033654,                   0,            0.002975,            0.002975,            0.002975
                  47,            0.018249,            0.005402,                   0,             0.96372,             0.92653,             0.97844,             0.76736,            0.014365,           0.0033722,                   0,             0.00293,             0.00293,             0.00293
                  48,            0.017723,           0.0055333,                   0,             0.98751,              0.9195,              0.9783,             0.77296,             0.01491,            0.003516,                   0,            0.002885,            0.002885,            0.002885
                  49,            0.016323,           0.0054873,                   0,             0.98326,             0.93023,             0.97834,             0.77527,            0.014395,            0.003542,                   0,             0.00284,             0.00284,             0.00284
                  50,            0.016852,           0.0053945,                   0,             0.97462,             0.95349,             0.98226,             0.79192,            0.015519,           0.0034139,                   0,            0.002795,            0.002795,            0.002795
                  51,             0.01646,            0.005264,                   0,             0.97619,             0.95331,             0.98194,             0.77946,            0.014923,           0.0033173,                   0,             0.00275,             0.00275,             0.00275
                  52,            0.016806,           0.0056804,                   0,             0.95427,             0.97062,             0.98175,             0.77837,            0.015391,           0.0032745,                   0,            0.002705,            0.002705,            0.002705
                  53,            0.017472,           0.0054682,                   0,             0.96447,             0.94683,             0.98293,             0.77309,            0.015271,           0.0032507,                   0,             0.00266,             0.00266,             0.00266
                  54,            0.016754,           0.0054058,                   0,             0.96415,             0.93828,             0.98075,             0.77705,            0.015695,           0.0032866,                   0,            0.002615,            0.002615,            0.002615
                  55,            0.016892,           0.0053492,                   0,             0.95703,             0.93023,             0.97709,             0.77562,            0.014769,           0.0033936,                   0,             0.00257,             0.00257,             0.00257
                  56,            0.017156,           0.0055746,                   0,             0.96451,             0.94817,             0.97767,             0.75538,            0.014497,           0.0033892,                   0,            0.002525,            0.002525,            0.002525
                  57,            0.016265,           0.0055712,                   0,             0.97079,             0.94186,             0.97503,             0.75804,            0.015469,            0.003588,                   0,             0.00248,             0.00248,             0.00248
                  58,            0.017142,           0.0054881,                   0,              0.9633,             0.94186,             0.97544,             0.76147,            0.015226,           0.0032995,                   0,            0.002435,            0.002435,            0.002435
                  59,            0.016801,           0.0056462,                   0,             0.93977,             0.95349,             0.97887,             0.77448,            0.014936,           0.0032746,                   0,             0.00239,             0.00239,             0.00239
                  60,            0.016827,           0.0054063,                   0,             0.98354,             0.94186,             0.98038,             0.77373,            0.014942,           0.0033025,                   0,            0.002345,            0.002345,            0.002345
                  61,             0.01721,           0.0054795,                   0,             0.96107,             0.94186,             0.97955,             0.76327,            0.015013,           0.0034892,                   0,              0.0023,              0.0023,              0.0023
                  62,            0.016206,           0.0052928,                   0,             0.96155,             0.94186,               0.981,             0.76955,            0.014833,           0.0032714,                   0,            0.002255,            0.002255,            0.002255
                  63,            0.017451,           0.0054946,                   0,             0.96856,             0.93023,             0.98086,             0.77023,            0.015402,             0.00335,                   0,             0.00221,             0.00221,             0.00221
                  64,            0.016502,           0.0050153,                   0,             0.98545,              0.9186,             0.97544,             0.77359,            0.015435,           0.0033772,                   0,            0.002165,            0.002165,            0.002165
                  65,            0.016962,           0.0051268,                   0,             0.98743,             0.91316,             0.97964,             0.77141,            0.015261,           0.0032836,                   0,             0.00212,             0.00212,             0.00212
                  66,            0.016101,           0.0050055,                   0,             0.95299,             0.94288,             0.98199,             0.77718,            0.015044,           0.0032115,                   0,            0.002075,            0.002075,            0.002075
                  67,            0.017023,           0.0056352,                   0,             0.93467,             0.96512,             0.97869,              0.7816,            0.014476,           0.0031877,                   0,             0.00203,             0.00203,             0.00203
                  68,            0.017119,           0.0053235,                   0,             0.93903,             0.95349,             0.97963,             0.78597,            0.014329,            0.003104,                   0,            0.001985,            0.001985,            0.001985
                  69,             0.01724,            0.005774,                   0,             0.95688,             0.95349,             0.97792,             0.78349,            0.015353,           0.0031643,                   0,             0.00194,             0.00194,             0.00194
                  70,            0.017073,           0.0055366,                   0,             0.97582,             0.93871,                0.98,             0.77823,            0.015625,           0.0032933,                   0,            0.001895,            0.001895,            0.001895
                  71,            0.018152,           0.0053707,                   0,             0.95398,             0.96417,             0.98026,             0.78023,            0.015461,           0.0033623,                   0,             0.00185,             0.00185,             0.00185
                  72,            0.016511,           0.0052091,                   0,             0.95216,             0.96512,             0.98071,             0.79216,            0.014665,           0.0032583,                   0,            0.001805,            0.001805,            0.001805
                  73,            0.016466,           0.0051277,                   0,             0.95073,             0.95349,             0.97679,             0.78133,            0.014265,           0.0034017,                   0,             0.00176,             0.00176,             0.00176
                  74,            0.015384,           0.0049493,                   0,             0.96527,             0.94186,             0.97814,             0.77281,            0.015046,           0.0033729,                   0,            0.001715,            0.001715,            0.001715
                  75,            0.016403,           0.0051702,                   0,             0.94881,             0.94186,             0.97491,             0.77864,            0.014507,            0.003352,                   0,             0.00167,             0.00167,             0.00167
                  76,            0.016724,           0.0053919,                   0,             0.96156,             0.93023,             0.97898,              0.7774,            0.014299,           0.0032909,                   0,            0.001625,            0.001625,            0.001625
                  77,            0.017134,           0.0052256,                   0,             0.96406,             0.93575,             0.98064,             0.77424,            0.013656,           0.0033402,                   0,             0.00158,             0.00158,             0.00158
                  78,            0.016776,           0.0055598,                   0,             0.97278,             0.94186,             0.98166,             0.77831,            0.014362,           0.0032428,                   0,            0.001535,            0.001535,            0.001535
                  79,             0.01692,           0.0053247,                   0,             0.96374,             0.94186,             0.97991,             0.78194,             0.01452,           0.0032804,                   0,             0.00149,             0.00149,             0.00149
                  80,            0.016315,           0.0052529,                   0,             0.95088,             0.96512,             0.97829,             0.78594,            0.014149,           0.0031736,                   0,            0.001445,            0.001445,            0.001445
                  81,            0.015828,           0.0053693,                   0,             0.95443,             0.97421,             0.97955,             0.79772,            0.014149,           0.0031111,                   0,              0.0014,              0.0014,              0.0014
                  82,            0.016429,           0.0051967,                   0,             0.95451,             0.97605,             0.98334,             0.79543,            0.013997,           0.0030008,                   0,            0.001355,            0.001355,            0.001355
                  83,             0.01676,           0.0055021,                   0,             0.96479,             0.95581,             0.98196,             0.79789,            0.013821,           0.0030291,                   0,             0.00131,             0.00131,             0.00131
                  84,            0.016616,           0.0053638,                   0,             0.94589,             0.95349,             0.97997,             0.79267,            0.014128,           0.0031824,                   0,            0.001265,            0.001265,            0.001265
                  85,            0.016524,           0.0055082,                   0,             0.96237,             0.95349,             0.98081,             0.77769,            0.014417,           0.0033003,                   0,             0.00122,             0.00122,             0.00122
                  86,            0.015391,           0.0051033,                   0,             0.96158,             0.95349,             0.98187,             0.78136,            0.014221,           0.0031831,                   0,            0.001175,            0.001175,            0.001175
                  87,            0.015815,           0.0053811,                   0,             0.95997,             0.95349,             0.98251,             0.78411,            0.013686,           0.0031135,                   0,             0.00113,             0.00113,             0.00113
                  88,            0.015521,           0.0052498,                   0,             0.97517,             0.95349,             0.98382,             0.78136,            0.014208,           0.0031719,                   0,            0.001085,            0.001085,            0.001085
                  89,            0.016172,           0.0053119,                   0,             0.97644,              0.9639,             0.98379,             0.78208,            0.014513,           0.0032046,                   0,             0.00104,             0.00104,             0.00104
                  90,            0.016309,           0.0049798,                   0,             0.97346,             0.96512,             0.98467,             0.77994,            0.014745,           0.0032073,                   0,            0.000995,            0.000995,            0.000995
                  91,             0.01619,           0.0049415,                   0,             0.97613,             0.95095,             0.98376,             0.78269,            0.013861,           0.0031751,                   0,             0.00095,             0.00095,             0.00095
                  92,            0.015462,           0.0049801,                   0,             0.96465,             0.95196,             0.98312,             0.78327,            0.014319,           0.0032322,                   0,            0.000905,            0.000905,            0.000905
                  93,            0.015876,           0.0050264,                   0,             0.96166,             0.95349,             0.98149,             0.78028,            0.014241,           0.0032883,                   0,             0.00086,             0.00086,             0.00086
                  94,            0.016049,           0.0051867,                   0,             0.96337,             0.95349,              0.9802,             0.78102,            0.014326,           0.0033452,                   0,            0.000815,            0.000815,            0.000815
                  95,            0.016582,           0.0054964,                   0,             0.98776,              0.9381,             0.98286,             0.78485,              0.0144,           0.0032267,                   0,             0.00077,             0.00077,             0.00077
                  96,            0.015337,           0.0051367,                   0,             0.98564,             0.93023,              0.9818,              0.7886,            0.014168,           0.0032042,                   0,            0.000725,            0.000725,            0.000725
                  97,            0.015768,           0.0048922,                   0,             0.94763,             0.96512,             0.98215,             0.78632,            0.013983,           0.0031809,                   0,             0.00068,             0.00068,             0.00068
                  98,            0.015885,           0.0053599,                   0,             0.96434,             0.94347,             0.98254,             0.78159,            0.013923,           0.0032119,                   0,            0.000635,            0.000635,            0.000635
                  99,            0.016281,           0.0052279,                   0,              0.9647,             0.95325,             0.98278,             0.78102,            0.013855,           0.0031991,                   0,             0.00059,             0.00059,             0.00059
