               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11267,            0.021704,                   0,           0.0037306,             0.93023,            0.045183,           0.0090009,             0.10659,            0.010864,                   0,              0.0883,              0.0013,              0.0013
                   1,            0.086441,            0.020019,                   0,             0.52217,             0.60465,              0.6021,             0.26053,            0.050104,           0.0082625,                   0,            0.075697,            0.002697,            0.002697
                   2,            0.072064,            0.017692,                   0,             0.60622,             0.76975,             0.68869,              0.3265,            0.043046,           0.0094044,                   0,            0.063091,           0.0040908,           0.0040908
                   3,            0.063492,            0.016873,                   0,             0.63212,             0.86047,             0.80669,             0.42887,            0.038156,           0.0074862,                   0,            0.050481,           0.0054814,           0.0054814
                   4,            0.058539,            0.014647,                   0,             0.83322,             0.80233,             0.87768,             0.43269,            0.036797,           0.0050323,                   0,            0.037869,            0.006869,            0.006869
                   5,            0.055325,            0.014773,                   0,             0.56278,             0.72093,              0.5835,             0.31582,            0.044765,           0.0058878,                   0,            0.025253,           0.0082533,           0.0082533
                   6,            0.053346,            0.013727,                   0,             0.49787,             0.57649,             0.50815,             0.16921,            0.049772,           0.0058751,                   0,            0.012635,           0.0096345,           0.0096345
                   7,            0.050905,             0.01289,                   0,             0.62295,             0.65116,             0.64377,             0.25718,            0.043626,           0.0045211,                   0,           0.0099212,           0.0099212,           0.0099212
                   8,            0.049133,            0.012824,                   0,              0.5529,             0.66148,             0.60167,             0.25525,            0.040536,           0.0047541,                   0,           0.0099212,           0.0099212,           0.0099212
                   9,            0.048269,            0.011595,                   0,             0.81884,             0.68605,             0.77789,             0.35842,              0.0369,           0.0065485,                   0,             0.00991,             0.00991,             0.00991
                  10,            0.046952,             0.01201,                   0,             0.67401,             0.73256,             0.67266,             0.31194,            0.040088,            0.005888,                   0,           0.0098988,           0.0098988,           0.0098988
                  11,            0.045164,            0.012059,                   0,             0.63826,             0.66279,             0.70736,             0.27736,            0.036008,           0.0049869,                   0,           0.0098875,           0.0098875,           0.0098875
                  12,            0.044924,            0.011865,                   0,             0.77928,              0.7907,             0.81634,             0.46823,            0.030201,           0.0043078,                   0,           0.0098762,           0.0098762,           0.0098762
                  13,            0.043431,            0.011708,                   0,             0.63172,             0.77789,             0.73647,             0.35335,            0.036258,           0.0050582,                   0,            0.009865,            0.009865,            0.009865
                  14,            0.043692,            0.011693,                   0,             0.79721,             0.73141,             0.78611,             0.39636,            0.034184,           0.0047306,                   0,           0.0098537,           0.0098537,           0.0098537
                  15,            0.043504,            0.010679,                   0,             0.83156,             0.76744,             0.83467,             0.47776,             0.02885,           0.0048347,                   0,           0.0098425,           0.0098425,           0.0098425
                  16,            0.041679,            0.011016,                   0,             0.54245,             0.53488,             0.52607,             0.25007,            0.039621,           0.0054956,                   0,           0.0098312,           0.0098312,           0.0098312
                  17,            0.041768,            0.011134,                   0,             0.85824,             0.84477,             0.87337,             0.45982,            0.028283,           0.0047204,                   0,             0.00982,             0.00982,             0.00982
                  18,            0.040733,            0.010925,                   0,             0.74512,             0.74789,             0.83545,             0.49661,            0.025113,           0.0044379,                   0,           0.0098088,           0.0098088,           0.0098088
                  19,            0.039686,            0.010985,                   0,             0.66035,                 0.5,             0.58763,             0.31116,            0.044866,           0.0056984,                   0,           0.0097975,           0.0097975,           0.0097975
                  20,            0.040736,            0.011134,                   0,             0.70162,             0.63953,             0.72708,               0.436,            0.033149,           0.0049878,                   0,           0.0097862,           0.0097862,           0.0097862
                  21,            0.039684,            0.010733,                   0,             0.83827,             0.75581,             0.85469,             0.48183,            0.033585,           0.0043401,                   0,            0.009775,            0.009775,            0.009775
                  22,            0.038976,            0.010642,                   0,             0.89022,             0.72093,             0.84036,             0.51614,             0.02967,           0.0042154,                   0,           0.0097637,           0.0097637,           0.0097637
                  23,            0.039759,            0.011016,                   0,             0.79341,             0.89313,              0.8717,             0.53994,            0.026012,           0.0042392,                   0,           0.0097525,           0.0097525,           0.0097525
                  24,            0.038203,            0.010065,                   0,             0.82808,             0.72813,             0.78249,             0.50165,            0.027574,           0.0045472,                   0,           0.0097412,           0.0097412,           0.0097412
                  25,            0.038663,            0.010335,                   0,             0.64161,             0.54129,             0.57002,             0.34266,            0.031374,           0.0055372,                   0,             0.00973,             0.00973,             0.00973
                  26,            0.036925,            0.010622,                   0,             0.83611,             0.77119,               0.839,             0.55515,            0.026857,           0.0042523,                   0,           0.0097187,           0.0097187,           0.0097187
                  27,            0.039437,           0.0097874,                   0,             0.62374,             0.69767,             0.61778,             0.33461,            0.031413,           0.0052613,                   0,           0.0097075,           0.0097075,           0.0097075
                  28,            0.038252,            0.010499,                   0,             0.69357,              0.7093,             0.69516,             0.40147,            0.033151,           0.0052227,                   0,           0.0096963,           0.0096963,           0.0096963
                  29,            0.037575,           0.0099703,                   0,             0.85713,             0.66279,             0.82975,             0.51829,            0.025016,           0.0047005,                   0,            0.009685,            0.009685,            0.009685
                  30,            0.036319,           0.0093008,                   0,             0.83646,             0.81395,             0.86472,             0.58576,            0.021863,           0.0038704,                   0,           0.0096738,           0.0096738,           0.0096738
                  31,            0.037078,           0.0099382,                   0,             0.76113,             0.75581,             0.81807,             0.55151,            0.022754,            0.004058,                   0,           0.0096625,           0.0096625,           0.0096625
                  32,             0.03669,           0.0098781,                   0,             0.84621,             0.84884,             0.91992,             0.57279,            0.023374,           0.0040074,                   0,           0.0096513,           0.0096513,           0.0096513
                  33,            0.036235,            0.010066,                   0,             0.85665,              0.7093,             0.84056,             0.49796,            0.025667,           0.0044612,                   0,             0.00964,             0.00964,             0.00964
                  34,            0.037543,            0.010232,                   0,             0.82189,             0.80486,             0.87196,             0.54234,            0.031297,           0.0040689,                   0,           0.0096288,           0.0096288,           0.0096288
                  35,            0.037926,            0.010073,                   0,             0.81956,             0.79224,             0.89351,             0.56735,            0.021132,           0.0040156,                   0,           0.0096175,           0.0096175,           0.0096175
                  36,            0.035478,            0.010006,                   0,             0.86285,             0.86047,             0.91374,             0.59361,            0.022688,           0.0039625,                   0,           0.0096063,           0.0096063,           0.0096063
                  37,            0.035855,            0.009886,                   0,              0.8041,             0.86047,             0.88359,             0.56772,            0.022872,           0.0040331,                   0,            0.009595,            0.009595,            0.009595
                  38,            0.035069,           0.0096224,                   0,             0.90381,             0.87404,             0.93077,             0.60839,            0.022282,           0.0038726,                   0,           0.0095838,           0.0095838,           0.0095838
                  39,            0.035212,           0.0095562,                   0,             0.91351,             0.85968,             0.91484,             0.59754,             0.02291,           0.0037905,                   0,           0.0095725,           0.0095725,           0.0095725
                  40,            0.035713,           0.0096764,                   0,             0.81186,             0.86047,             0.89906,               0.594,            0.024173,           0.0037124,                   0,           0.0095613,           0.0095613,           0.0095613
                  41,            0.034771,           0.0090488,                   0,              0.7618,             0.74375,             0.74528,             0.41186,            0.030582,           0.0049267,                   0,             0.00955,             0.00955,             0.00955
                  42,            0.035266,            0.010168,                   0,             0.81936,             0.73842,             0.83343,             0.50754,            0.023973,           0.0044946,                   0,           0.0095388,           0.0095388,           0.0095388
                  43,            0.034991,           0.0095714,                   0,             0.91276,              0.7907,              0.9082,              0.5801,            0.027746,           0.0037506,                   0,           0.0095275,           0.0095275,           0.0095275
                  44,            0.034418,           0.0096062,                   0,             0.68767,             0.76804,             0.76609,             0.45505,             0.02934,           0.0047257,                   0,           0.0095163,           0.0095163,           0.0095163
                  45,            0.034878,           0.0097707,                   0,             0.84656,             0.83401,             0.88882,             0.58851,            0.027815,            0.003804,                   0,            0.009505,            0.009505,            0.009505
