               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   4,            0.047526,            0.028119,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.031277,           0.0041676,           0.0041676
                   5,             0.04333,            0.025972,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.019058,           0.0041915,           0.0041915
                   6,             0.04068,            0.024776,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0065617,           0.0039382,           0.0039382
                   7,            0.036622,            0.023729,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00307,             0.00307,             0.00307
                   8,            0.035278,            0.022705,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00307,             0.00307,             0.00307
                   9,            0.030723,            0.021795,                   0,             0.93901,             0.89506,             0.94816,             0.63424,            0.030805,            0.011576,                   0,             0.00208,             0.00208,             0.00208
                   0,             0.11909,            0.032352,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.087983,           0.0009828,           0.0009828
                   1,            0.088356,            0.033774,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.074839,           0.0018391,           0.0018391
                   2,            0.066646,            0.035216,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.061486,           0.0024859,           0.0024859
                   3,            0.056557,            0.032911,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.047923,           0.0029231,           0.0029231
                   4,            0.051353,            0.032285,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.034151,           0.0031507,           0.0031507
                   5,            0.047662,            0.030609,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.020169,           0.0031688,           0.0031688
                   6,            0.044336,            0.028484,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059773,           0.0029773,           0.0029773
                   7,            0.041645,            0.026011,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023209,           0.0023209,           0.0023209
                   8,            0.039811,            0.024685,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023209,           0.0023209,           0.0023209
