               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.034949,           0.0095363,                   0,             0.73592,              0.6805,             0.71855,             0.36166,            0.032598,           0.0054362,                   0,            0.009889,            0.009889,            0.009889
                  39,            0.035488,           0.0095784,                   0,             0.85181,             0.80208,             0.87219,             0.55328,            0.027047,           0.0039076,                   0,            0.009886,            0.009886,            0.009886
                  40,            0.035876,           0.0096217,                   0,             0.81428,             0.91766,             0.92263,             0.58857,            0.023241,           0.0038975,                   0,            0.009883,            0.009883,            0.009883
                  41,            0.034567,           0.0089803,                   0,             0.76365,             0.55814,             0.68102,             0.33316,            0.030079,           0.0050417,                   0,             0.00988,             0.00988,             0.00988
                  42,            0.035581,            0.010195,                   0,             0.72579,             0.89255,              0.8447,             0.53382,            0.024808,           0.0038314,                   0,            0.009877,            0.009877,            0.009877
                  43,            0.035275,           0.0096421,                   0,             0.71328,             0.83721,              0.8511,              0.5429,            0.026506,           0.0038127,                   0,            0.009874,            0.009874,            0.009874
                  44,            0.034331,           0.0096157,                   0,             0.80259,              0.7907,             0.84424,             0.57521,            0.022487,           0.0039786,                   0,            0.009871,            0.009871,            0.009871
                  45,            0.035121,           0.0098739,                   0,             0.80346,             0.72093,             0.79378,             0.48932,            0.031477,           0.0046939,                   0,            0.009868,            0.009868,            0.009868
                  46,            0.034609,           0.0097429,                   0,             0.69284,              0.7093,              0.7386,             0.42602,            0.032802,           0.0049509,                   0,            0.009865,            0.009865,            0.009865
                  47,             0.03402,           0.0096283,                   0,             0.84036,             0.87209,             0.88981,             0.58949,             0.02763,            0.003954,                   0,            0.009862,            0.009862,            0.009862
                  48,            0.034607,           0.0093695,                   0,             0.74695,             0.82558,             0.83107,             0.52626,            0.027465,           0.0044011,                   0,            0.009859,            0.009859,            0.009859
                  49,            0.034896,           0.0097174,                   0,             0.85901,             0.77929,             0.89699,             0.58746,            0.020508,           0.0039874,                   0,            0.009856,            0.009856,            0.009856
                  50,            0.033323,           0.0091616,                   0,              0.8136,             0.84884,             0.91046,             0.61418,            0.021159,           0.0039257,                   0,            0.009853,            0.009853,            0.009853
                  51,            0.033285,           0.0092297,                   0,             0.94488,             0.84884,             0.95712,             0.69337,            0.019563,           0.0032279,                   0,             0.00985,             0.00985,             0.00985
                  52,            0.032116,           0.0087683,                   0,             0.97587,             0.94045,             0.97138,             0.68673,            0.021518,           0.0032496,                   0,            0.009847,            0.009847,            0.009847
                  53,            0.033254,           0.0089386,                   0,             0.90641,             0.90094,             0.94241,              0.5679,            0.025222,           0.0039477,                   0,            0.009844,            0.009844,            0.009844
                  54,            0.032985,           0.0094026,                   0,             0.83031,             0.85346,             0.88637,             0.56481,            0.024315,           0.0041875,                   0,            0.009841,            0.009841,            0.009841
                  55,             0.03277,           0.0097006,                   0,              0.8263,             0.88505,             0.93929,             0.65349,            0.022404,           0.0035438,                   0,            0.009838,            0.009838,            0.009838
                  56,            0.032361,           0.0091262,                   0,             0.87704,             0.88372,             0.92009,             0.64322,            0.020725,           0.0037177,                   0,            0.009835,            0.009835,            0.009835
                  57,            0.033279,           0.0092161,                   0,              0.9033,             0.86902,             0.91648,             0.65215,            0.026395,           0.0034302,                   0,            0.009832,            0.009832,            0.009832
                  58,            0.032184,           0.0093085,                   0,             0.89224,             0.86654,             0.92512,              0.6487,            0.023273,           0.0036351,                   0,            0.009829,            0.009829,            0.009829
