               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10801,            0.028787,                   0,           0.0023129,             0.39535,           0.0016518,          0.00051971,             0.11053,            0.015091,                   0,              0.0883,              0.0013,              0.0013
                   1,             0.10284,            0.027779,                   0,           0.0018824,             0.55814,           0.0014707,          0.00042373,             0.10566,            0.014977,                   0,            0.075697,           0.0026973,           0.0026973
                   2,            0.098514,            0.026583,                   0,           0.0012157,             0.36047,          0.00090608,          0.00024954,              0.1015,            0.013727,                   0,            0.063092,           0.0040919,           0.0040919
                   3,            0.094808,            0.025319,                   0,          0.00086275,             0.25581,          0.00061941,          0.00015312,            0.098157,            0.014086,                   0,            0.050484,           0.0054837,           0.0054837
                   4,            0.094168,            0.024541,                   0,           0.0011765,             0.34884,          0.00095211,          0.00033764,            0.095207,            0.012862,                   0,            0.037873,           0.0068727,           0.0068727
                   5,            0.092056,            0.023163,                   0,           0.0011765,             0.34884,           0.0030839,            0.000558,            0.092999,           0.0093501,                   0,            0.025259,           0.0082589,           0.0082589
                   6,            0.091592,            0.022566,                   0,           0.0013333,             0.39535,           0.0012919,           0.0004359,             0.09122,           0.0096276,                   0,            0.012642,           0.0096424,           0.0096424
                   7,            0.090212,            0.022757,                   0,           0.0015294,             0.45349,           0.0022154,          0.00061624,            0.090315,           0.0087981,                   0,           0.0099307,           0.0099307,           0.0099307
                   8,              0.0889,            0.023043,                   0,           0.0012549,             0.37209,           0.0025577,          0.00067125,            0.089706,           0.0089676,                   0,           0.0099307,           0.0099307,           0.0099307
                   9,            0.085951,            0.022992,                   0,           0.0014118,              0.4186,           0.0025341,          0.00053415,            0.092822,           0.0086143,                   0,           0.0099208,           0.0099208,           0.0099208
                  10,            0.085397,            0.021956,                   0,           0.0010588,             0.31395,           0.0012303,          0.00030168,             0.11139,           0.0064323,                   0,           0.0099109,           0.0099109,           0.0099109
                  11,            0.082764,            0.023293,                   0,           0.0012941,             0.38372,           0.0076428,           0.0016324,            0.088701,           0.0068779,                   0,            0.009901,            0.009901,            0.009901
                  12,            0.081745,            0.023273,                   0,           0.0011768,             0.32558,            0.002109,          0.00044867,             0.11131,           0.0063927,                   0,           0.0098911,           0.0098911,           0.0098911
                  13,            0.080372,            0.023471,                   0,          0.00039919,             0.11628,          0.00055725,          0.00020472,             0.12207,           0.0052795,                   0,           0.0098812,           0.0098812,           0.0098812
                  14,            0.077708,            0.023638,                   0,            0.001434,             0.19767,           0.0014145,          0.00040757,             0.12603,           0.0060039,                   0,           0.0098713,           0.0098713,           0.0098713
                  15,            0.077061,            0.023993,                   0,           0.0016888,             0.46512,           0.0087592,           0.0022541,            0.098403,           0.0072849,                   0,           0.0098614,           0.0098614,           0.0098614
                  16,            0.076434,             0.02382,                   0,          0.00071896,              0.2093,           0.0040953,          0.00058493,             0.10965,           0.0058403,                   0,           0.0098515,           0.0098515,           0.0098515
                  17,            0.076412,            0.023207,                   0,            0.015372,             0.16279,            0.014762,           0.0037658,            0.076001,           0.0077457,                   0,           0.0098416,           0.0098416,           0.0098416
                  18,            0.073671,            0.024464,                   0,            0.012784,             0.56977,            0.013185,            0.003338,            0.054566,              0.0134,                   0,           0.0098317,           0.0098317,           0.0098317
                  19,            0.073107,            0.023631,                   0,           0.0098713,             0.23256,           0.0077422,           0.0021409,            0.077375,           0.0085492,                   0,           0.0098218,           0.0098218,           0.0098218
                  20,            0.071721,            0.023974,                   0,            0.027413,             0.05814,            0.007172,            0.001709,            0.090893,           0.0077996,                   0,           0.0098119,           0.0098119,           0.0098119
                  21,            0.070036,            0.023566,                   0,            0.016704,             0.22093,            0.019682,            0.006425,            0.057624,            0.013153,                   0,            0.009802,            0.009802,            0.009802
                  22,            0.068773,            0.024305,                   0,            0.090941,            0.023256,            0.017095,           0.0044016,            0.083891,           0.0084069,                   0,           0.0097921,           0.0097921,           0.0097921
                  23,            0.069261,            0.023278,                   0,            0.015524,             0.75581,            0.060556,            0.013706,            0.053958,           0.0095863,                   0,           0.0097822,           0.0097822,           0.0097822
                  24,            0.069101,            0.023382,                   0,          0.00099379,             0.23256,          0.00071506,          0.00021793,            0.099975,           0.0080843,                   0,           0.0097723,           0.0097723,           0.0097723
                  25,            0.068119,            0.023377,                   0,             0.02735,             0.40698,            0.033204,            0.015175,            0.065022,            0.017088,                   0,           0.0097624,           0.0097624,           0.0097624
                  26,            0.066608,            0.023902,                   0,            0.042271,            0.046512,             0.03516,            0.012647,            0.090155,            0.015009,                   0,           0.0097525,           0.0097525,           0.0097525
                  27,            0.064999,            0.024003,                   0,            0.073921,             0.05814,            0.035187,           0.0078936,             0.09262,           0.0093343,                   0,           0.0097426,           0.0097426,           0.0097426
                  28,            0.064675,            0.023221,                   0,            0.076956,            0.023256,            0.008957,           0.0014045,             0.11846,           0.0068514,                   0,           0.0097327,           0.0097327,           0.0097327
                  29,            0.064016,             0.02324,                   0,             0.34598,             0.05814,            0.042994,            0.012255,            0.080797,           0.0092506,                   0,           0.0097228,           0.0097228,           0.0097228
                  30,            0.063486,            0.023434,                   0,             0.09632,            0.081395,            0.034293,           0.0077749,            0.085639,           0.0090137,                   0,           0.0097129,           0.0097129,           0.0097129
