               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 152,            0.027183,           0.0080682,                   0,              0.8859,             0.87209,             0.93435,             0.67742,            0.018876,           0.0033694,                   0,            0.008641,            0.008641,            0.008641
                 153,            0.027827,           0.0080516,                   0,             0.84842,             0.90698,             0.93722,             0.67105,             0.02093,           0.0036603,                   0,            0.008632,            0.008632,            0.008632
                 154,            0.027464,           0.0079308,                   0,              0.9642,             0.83721,             0.94936,             0.68081,            0.017818,           0.0036268,                   0,            0.008623,            0.008623,            0.008623
                 155,             0.02733,           0.0077619,                   0,             0.98649,             0.89535,             0.96491,             0.69643,             0.01831,           0.0035535,                   0,            0.008614,            0.008614,            0.008614
                 156,            0.027004,           0.0082243,                   0,             0.81521,             0.86047,             0.89239,             0.59182,            0.024479,           0.0040472,                   0,            0.008605,            0.008605,            0.008605
                 157,            0.027772,           0.0083486,                   0,             0.98587,              0.8113,             0.93816,             0.67704,            0.020964,           0.0036117,                   0,            0.008596,            0.008596,            0.008596
                 158,            0.027065,           0.0080255,                   0,             0.82496,             0.84884,             0.90224,             0.63201,            0.021476,           0.0037089,                   0,            0.008587,            0.008587,            0.008587
                 159,             0.02698,           0.0081718,                   0,             0.87164,             0.86857,              0.9192,             0.63719,            0.022413,            0.003963,                   0,            0.008578,            0.008578,            0.008578
                 160,            0.028202,           0.0081113,                   0,             0.86913,              0.9186,             0.93343,             0.64507,             0.02138,           0.0036666,                   0,            0.008569,            0.008569,            0.008569
                 161,            0.026522,           0.0078097,                   0,             0.95218,             0.92624,             0.97258,             0.70284,            0.018688,           0.0034026,                   0,             0.00856,             0.00856,             0.00856
                 162,            0.026587,           0.0078697,                   0,             0.88993,             0.94015,              0.9561,             0.72667,            0.016684,            0.003294,                   0,            0.008551,            0.008551,            0.008551
                 163,            0.027673,           0.0073953,                   0,             0.89564,             0.94186,             0.96852,             0.73719,            0.016685,           0.0031343,                   0,            0.008542,            0.008542,            0.008542
                 164,            0.027185,           0.0082178,                   0,             0.88529,             0.93023,              0.9615,             0.71668,            0.017603,           0.0030398,                   0,            0.008533,            0.008533,            0.008533
                 165,            0.026716,           0.0074234,                   0,             0.93251,             0.87209,             0.94859,             0.69426,            0.020689,           0.0034317,                   0,            0.008524,            0.008524,            0.008524
                 166,            0.026743,           0.0079364,                   0,             0.97276,             0.83061,             0.94425,             0.70231,            0.019194,            0.003322,                   0,            0.008515,            0.008515,            0.008515
                 167,            0.026311,           0.0078076,                   0,             0.87916,             0.84603,             0.93414,             0.65335,            0.018983,           0.0036131,                   0,            0.008506,            0.008506,            0.008506
                 168,            0.025795,           0.0079996,                   0,             0.92788,             0.89761,             0.95522,             0.69011,            0.018289,           0.0034687,                   0,            0.008497,            0.008497,            0.008497
                 169,            0.026569,           0.0076088,                   0,             0.94877,             0.94186,             0.96881,             0.70804,            0.020048,           0.0033772,                   0,            0.008488,            0.008488,            0.008488
                 170,            0.027406,            0.007502,                   0,             0.84413,             0.87209,             0.92963,             0.65156,            0.018968,           0.0037696,                   0,            0.008479,            0.008479,            0.008479
                 171,            0.026478,           0.0079702,                   0,             0.88199,             0.95598,             0.96976,             0.70449,             0.01847,           0.0033988,                   0,             0.00847,             0.00847,             0.00847
