               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11286,            0.029674,                   0,           0.0032157,             0.95349,             0.05131,            0.012659,             0.10806,            0.014491,                   0,              0.0883,              0.0013,              0.0013
                   1,            0.085002,            0.024645,                   0,             0.49856,             0.51163,             0.54046,             0.22784,            0.048219,            0.012053,                   0,            0.075695,           0.0026947,           0.0026947
                   2,            0.070638,            0.020154,                   0,             0.50944,             0.77907,             0.58637,              0.2147,            0.054886,           0.0098274,                   0,            0.063084,           0.0040838,           0.0040838
                   3,            0.063271,            0.018289,                   0,             0.47656,             0.86047,             0.59845,             0.25422,            0.051156,           0.0074492,                   0,            0.050467,           0.0054673,           0.0054673
                   4,            0.057907,              0.0174,                   0,             0.84491,             0.87209,             0.90863,             0.38808,            0.042236,           0.0063534,                   0,            0.037845,           0.0068454,           0.0068454
                   5,            0.054561,            0.015912,                   0,             0.73171,             0.84884,             0.81534,             0.38884,            0.043765,           0.0068064,                   0,            0.025218,           0.0082178,           0.0082178
                   6,             0.05037,            0.015684,                   0,             0.69651,             0.72093,             0.74989,             0.36406,            0.042266,           0.0063944,                   0,            0.012585,           0.0095848,           0.0095848
                   7,            0.047487,            0.015502,                   0,             0.59962,             0.68605,             0.71775,             0.33285,            0.037257,             0.00717,                   0,           0.0098614,           0.0098614,           0.0098614
                   8,            0.044931,            0.015305,                   0,             0.64156,             0.61628,              0.6161,             0.26388,             0.04577,           0.0089407,                   0,           0.0098614,           0.0098614,           0.0098614
                   9,            0.043173,            0.014228,                   0,              0.4092,             0.44186,             0.40975,             0.16582,            0.043813,           0.0093031,                   0,           0.0098416,           0.0098416,           0.0098416
                  10,            0.042419,            0.013467,                   0,             0.67708,             0.55814,             0.65654,             0.35048,            0.036744,            0.008054,                   0,           0.0098218,           0.0098218,           0.0098218
                  11,            0.040359,            0.013884,                   0,             0.69543,             0.71689,             0.76207,             0.41751,            0.033347,            0.007612,                   0,            0.009802,            0.009802,            0.009802
                  12,             0.03948,            0.013474,                   0,             0.74895,             0.67442,             0.66024,             0.29202,            0.046795,           0.0086412,                   0,           0.0097822,           0.0097822,           0.0097822
                  13,            0.039477,            0.013533,                   0,             0.83004,             0.65116,             0.77901,             0.40761,            0.035555,           0.0073855,                   0,           0.0097624,           0.0097624,           0.0097624
                  14,            0.037321,            0.012982,                   0,             0.84137,             0.67845,             0.78507,              0.3941,            0.032493,           0.0080404,                   0,           0.0097426,           0.0097426,           0.0097426
