               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  89,            0.022959,           0.0087967,                   0,             0.90774,             0.90698,             0.96031,             0.70012,            0.018954,           0.0055671,                   0,           0.0094192,           0.0094192,           0.0094192
                  90,            0.022265,           0.0088328,                   0,             0.89083,             0.86047,             0.92695,              0.6944,            0.017009,           0.0051067,                   0,           0.0094126,           0.0094126,           0.0094126
                  91,            0.022734,           0.0086741,                   0,             0.87426,             0.89535,             0.92216,             0.57792,            0.024934,           0.0060511,                   0,            0.009406,            0.009406,            0.009406
                  92,             0.02308,           0.0089814,                   0,             0.90223,             0.90698,             0.93227,              0.6378,            0.023706,           0.0062256,                   0,           0.0093994,           0.0093994,           0.0093994
                  93,            0.022584,             0.00841,                   0,             0.89123,             0.85751,              0.9279,             0.62369,            0.024511,           0.0066059,                   0,           0.0093928,           0.0093928,           0.0093928
                  94,            0.022162,           0.0088555,                   0,             0.89572,              0.8989,             0.94279,             0.65976,            0.024748,           0.0057855,                   0,           0.0093862,           0.0093862,           0.0093862
                  95,            0.022183,           0.0085751,                   0,             0.93292,              0.9186,             0.95557,             0.65342,            0.022607,              0.0058,                   0,           0.0093796,           0.0093796,           0.0093796
                  96,            0.022645,           0.0085397,                   0,             0.88694,             0.90698,             0.93893,              0.6525,            0.022873,            0.005934,                   0,            0.009373,            0.009373,            0.009373
                  97,            0.022689,           0.0082177,                   0,             0.88377,              0.9186,             0.94527,             0.64455,            0.026165,            0.005579,                   0,           0.0093664,           0.0093664,           0.0093664
                  98,            0.022861,           0.0081177,                   0,             0.89649,             0.87209,             0.92574,             0.62437,            0.023218,           0.0058241,                   0,           0.0093598,           0.0093598,           0.0093598
                  99,            0.022026,           0.0083417,                   0,             0.89121,             0.85737,             0.93198,             0.65133,            0.021879,           0.0055754,                   0,           0.0093532,           0.0093532,           0.0093532
                 100,            0.023479,            0.008492,                   0,             0.92585,             0.87116,             0.94514,             0.70661,            0.022599,           0.0049965,                   0,           0.0093466,           0.0093466,           0.0093466
                 101,            0.022103,           0.0085664,                   0,              0.9691,             0.88372,             0.94803,             0.66511,            0.024303,           0.0056174,                   0,             0.00934,             0.00934,             0.00934
                 102,             0.02208,           0.0082858,                   0,              0.9522,             0.92658,             0.95853,             0.69666,            0.020231,           0.0051174,                   0,           0.0093334,           0.0093334,           0.0093334
                 103,            0.022374,            0.008247,                   0,             0.92027,             0.87209,             0.92102,             0.67142,            0.019307,           0.0056062,                   0,           0.0093268,           0.0093268,           0.0093268
                 104,             0.02251,           0.0081186,                   0,             0.97293,             0.83589,             0.93866,             0.69057,            0.021509,           0.0058141,                   0,           0.0093202,           0.0093202,           0.0093202
                 105,            0.022999,           0.0085133,                   0,             0.92619,             0.87547,             0.93306,             0.67107,            0.023913,           0.0058076,                   0,           0.0093136,           0.0093136,           0.0093136
                 106,            0.022336,           0.0080463,                   0,             0.93296,             0.80909,             0.90655,             0.61121,             0.02298,           0.0065849,                   0,            0.009307,            0.009307,            0.009307
                 107,            0.021613,           0.0085141,                   0,             0.93661,             0.88372,             0.96169,             0.69934,            0.020408,           0.0050001,                   0,           0.0093004,           0.0093004,           0.0093004
                 108,            0.022181,           0.0081145,                   0,             0.96195,             0.88372,             0.93709,             0.66224,            0.023353,           0.0059247,                   0,           0.0092938,           0.0092938,           0.0092938
                 109,            0.021432,            0.008199,                   0,             0.91615,             0.89535,             0.94119,             0.67522,            0.020767,           0.0056133,                   0,           0.0092872,           0.0092872,           0.0092872
                 110,            0.020777,           0.0082868,                   0,             0.88628,             0.90698,             0.92443,             0.66725,            0.022527,           0.0057111,                   0,           0.0092806,           0.0092806,           0.0092806
                 111,            0.021971,           0.0081912,                   0,             0.89677,             0.90912,             0.95356,             0.71024,            0.020996,           0.0053937,                   0,            0.009274,            0.009274,            0.009274
                 112,             0.02125,           0.0076814,                   0,             0.88762,             0.86047,             0.93989,             0.70526,            0.018939,           0.0055702,                   0,           0.0092674,           0.0092674,           0.0092674
                 113,            0.021508,           0.0083005,                   0,             0.92419,             0.86047,             0.93893,             0.63909,            0.020283,           0.0064425,                   0,           0.0092608,           0.0092608,           0.0092608
                 114,            0.020921,           0.0080657,                   0,             0.90456,             0.88168,             0.94888,             0.67323,            0.020674,           0.0061426,                   0,           0.0092542,           0.0092542,           0.0092542
                 115,            0.021576,           0.0085497,                   0,             0.90396,             0.87558,             0.94424,             0.66198,            0.021958,           0.0057189,                   0,           0.0092476,           0.0092476,           0.0092476
                 116,            0.022373,           0.0082219,                   0,             0.93284,             0.90698,              0.9568,             0.69946,            0.021739,           0.0051651,                   0,            0.009241,            0.009241,            0.009241
                 117,            0.021136,           0.0081926,                   0,             0.92389,             0.89535,             0.94294,             0.70812,            0.026719,            0.005465,                   0,           0.0092344,           0.0092344,           0.0092344
                 118,             0.02138,           0.0082919,                   0,             0.94788,             0.87209,              0.9486,             0.70207,            0.022395,           0.0053484,                   0,           0.0092278,           0.0092278,           0.0092278
                 119,            0.021326,           0.0080871,                   0,             0.87828,             0.93023,             0.94361,              0.6232,            0.020284,           0.0064805,                   0,           0.0092212,           0.0092212,           0.0092212
                 120,            0.022035,           0.0080011,                   0,             0.90298,              0.8658,             0.93757,             0.65197,            0.020302,           0.0062814,                   0,           0.0092146,           0.0092146,           0.0092146
                 121,            0.021888,           0.0079426,                   0,             0.94202,             0.86047,             0.93565,             0.66128,            0.022245,           0.0060742,                   0,            0.009208,            0.009208,            0.009208
                 122,            0.021383,           0.0080753,                   0,             0.95274,             0.81395,             0.91902,             0.63275,            0.020876,           0.0066359,                   0,           0.0092014,           0.0092014,           0.0092014
                 123,            0.020527,           0.0078886,                   0,             0.90746,             0.88372,             0.93322,              0.6604,            0.017871,           0.0059769,                   0,           0.0091948,           0.0091948,           0.0091948
                 124,            0.020887,           0.0080805,                   0,             0.90574,              0.9186,             0.94242,             0.65794,            0.019662,            0.005748,                   0,           0.0091882,           0.0091882,           0.0091882
                 125,             0.02079,           0.0082424,                   0,              0.9271,             0.90698,             0.96474,             0.70968,            0.021898,           0.0054564,                   0,           0.0091816,           0.0091816,           0.0091816
                 126,            0.021036,           0.0078981,                   0,             0.92903,              0.9133,              0.9611,             0.67348,            0.021062,           0.0054505,                   0,            0.009175,            0.009175,            0.009175
                 127,            0.020896,            0.008083,                   0,             0.90639,             0.90078,             0.95603,               0.654,            0.018565,           0.0058022,                   0,           0.0091684,           0.0091684,           0.0091684
                 128,            0.020844,           0.0079709,                   0,             0.91772,             0.90698,             0.93975,             0.69799,            0.019902,            0.005383,                   0,           0.0091618,           0.0091618,           0.0091618
                 129,            0.021263,           0.0081275,                   0,             0.98614,             0.90698,              0.9497,             0.68328,            0.020843,           0.0057364,                   0,           0.0091552,           0.0091552,           0.0091552
                 130,            0.021114,           0.0079511,                   0,             0.97813,             0.86047,             0.94372,             0.67128,            0.020291,           0.0060785,                   0,           0.0091486,           0.0091486,           0.0091486
                 131,            0.019991,           0.0076596,                   0,             0.92458,             0.85535,             0.92555,             0.63658,            0.022074,           0.0067189,                   0,            0.009142,            0.009142,            0.009142
                 132,            0.021099,           0.0079064,                   0,             0.96423,             0.87209,             0.93629,             0.64535,            0.024543,            0.006984,                   0,           0.0091354,           0.0091354,           0.0091354
                 133,              0.0204,           0.0078188,                   0,             0.97585,             0.93985,             0.97202,             0.67921,            0.020774,           0.0057356,                   0,           0.0091288,           0.0091288,           0.0091288
                 134,            0.020754,           0.0078567,                   0,             0.89876,             0.92908,             0.96465,             0.65952,            0.020931,           0.0056751,                   0,           0.0091222,           0.0091222,           0.0091222
                 135,            0.020544,           0.0077459,                   0,             0.95306,             0.88372,             0.96081,             0.67685,            0.019294,           0.0056221,                   0,           0.0091156,           0.0091156,           0.0091156
                 136,            0.020662,           0.0076161,                   0,             0.96076,             0.90698,             0.96434,             0.68672,            0.018857,           0.0058258,                   0,            0.009109,            0.009109,            0.009109
                 137,            0.020075,           0.0076173,                   0,             0.94851,             0.85676,             0.95667,             0.69159,            0.018044,           0.0057218,                   0,           0.0091024,           0.0091024,           0.0091024
                 138,            0.021299,           0.0078772,                   0,             0.92664,             0.82558,             0.93039,             0.69531,            0.018963,           0.0059333,                   0,           0.0090958,           0.0090958,           0.0090958
                 139,            0.020081,           0.0076895,                   0,              0.9756,             0.93003,             0.97299,             0.71098,            0.017413,           0.0053461,                   0,           0.0090892,           0.0090892,           0.0090892
                 140,            0.019995,           0.0078691,                   0,             0.94037,             0.88372,             0.94075,             0.61506,            0.023082,           0.0067594,                   0,           0.0090826,           0.0090826,           0.0090826
                 141,            0.020773,            0.007669,                   0,             0.95164,             0.91535,             0.95681,             0.67272,            0.019043,            0.005971,                   0,            0.009076,            0.009076,            0.009076
                 142,            0.019997,           0.0075607,                   0,             0.97812,             0.93023,             0.97067,              0.6914,            0.019852,           0.0057213,                   0,           0.0090694,           0.0090694,           0.0090694
                 143,            0.020654,            0.007895,                   0,             0.98481,             0.89535,              0.9674,             0.70316,            0.020212,            0.005162,                   0,           0.0090628,           0.0090628,           0.0090628
                 144,            0.019919,           0.0076509,                   0,             0.92836,             0.89535,             0.94993,              0.7126,             0.02223,           0.0054741,                   0,           0.0090562,           0.0090562,           0.0090562
                 145,            0.020708,           0.0074462,                   0,             0.95398,             0.94186,             0.97189,             0.72016,            0.019236,           0.0047739,                   0,           0.0090496,           0.0090496,           0.0090496
                 146,            0.020559,           0.0077628,                   0,               0.931,             0.94131,             0.96267,             0.71602,            0.018243,           0.0051486,                   0,            0.009043,            0.009043,            0.009043
                 147,             0.02031,           0.0073332,                   0,             0.95339,             0.87209,             0.93666,             0.68313,            0.022225,            0.005827,                   0,           0.0090364,           0.0090364,           0.0090364
                 148,            0.019664,           0.0071254,                   0,             0.83933,             0.85041,             0.87947,             0.60652,            0.021942,           0.0068383,                   0,           0.0090298,           0.0090298,           0.0090298
                 149,            0.019753,           0.0079043,                   0,             0.87625,             0.87209,             0.93077,             0.64181,            0.020632,           0.0061073,                   0,           0.0090232,           0.0090232,           0.0090232
                 150,             0.01949,           0.0073578,                   0,             0.92359,             0.87209,             0.93343,             0.64963,            0.022961,           0.0061088,                   0,           0.0090166,           0.0090166,           0.0090166
                 151,            0.020026,           0.0074667,                   0,             0.89166,             0.95349,             0.96506,             0.72921,            0.018232,           0.0050592,                   0,             0.00901,             0.00901,             0.00901
                 152,            0.019766,           0.0075783,                   0,             0.95389,              0.9623,             0.97164,             0.72221,            0.016037,           0.0052283,                   0,           0.0090034,           0.0090034,           0.0090034
                 153,            0.019545,           0.0075442,                   0,             0.95026,              0.9186,             0.95649,             0.69259,             0.02529,           0.0055196,                   0,           0.0089968,           0.0089968,           0.0089968
                 154,             0.01981,           0.0075462,                   0,             0.92368,             0.87209,              0.9567,             0.68807,            0.020267,           0.0062547,                   0,           0.0089902,           0.0089902,           0.0089902
                 155,            0.019561,           0.0078057,                   0,             0.91518,             0.87831,             0.94731,             0.68594,            0.023452,           0.0055392,                   0,           0.0089836,           0.0089836,           0.0089836
                 156,            0.019395,           0.0079449,                   0,             0.85743,              0.9091,             0.92151,             0.64564,            0.021714,           0.0058615,                   0,            0.008977,            0.008977,            0.008977
                 157,            0.019888,           0.0077233,                   0,             0.84316,             0.87517,              0.8885,             0.59799,            0.024458,           0.0067167,                   0,           0.0089704,           0.0089704,           0.0089704
                 158,            0.019215,            0.007305,                   0,              0.9263,             0.88372,             0.93183,             0.67913,            0.020369,           0.0060544,                   0,           0.0089638,           0.0089638,           0.0089638
                 159,            0.019547,           0.0074837,                   0,             0.90445,             0.88056,             0.93302,               0.662,            0.019936,           0.0060453,                   0,           0.0089572,           0.0089572,           0.0089572
                 160,            0.019525,           0.0075104,                   0,             0.95743,             0.89535,             0.93565,             0.62202,            0.022212,           0.0068715,                   0,           0.0089506,           0.0089506,           0.0089506
                 161,            0.019135,            0.007461,                   0,             0.93891,              0.9186,             0.92751,             0.65347,            0.019743,            0.005867,                   0,            0.008944,            0.008944,            0.008944
                 162,            0.020053,           0.0077342,                   0,             0.96167,              0.8753,             0.95813,             0.69243,            0.020574,           0.0055137,                   0,           0.0089374,           0.0089374,           0.0089374
                 163,            0.019489,            0.007572,                   0,             0.86589,             0.88372,             0.92344,             0.68106,            0.020498,           0.0060098,                   0,           0.0089308,           0.0089308,           0.0089308
                 164,            0.019169,           0.0073288,                   0,             0.85096,             0.88372,             0.92122,              0.6261,            0.024164,           0.0073783,                   0,           0.0089242,           0.0089242,           0.0089242
                 165,            0.019338,           0.0075436,                   0,              0.9251,             0.84884,             0.94371,              0.6825,             0.02156,           0.0065215,                   0,           0.0089176,           0.0089176,           0.0089176
                 166,            0.019478,           0.0075441,                   0,             0.92768,             0.89491,             0.95124,             0.68337,            0.018783,            0.006597,                   0,            0.008911,            0.008911,            0.008911
